Country or Area;Commodity - Transaction;Year;Unit;Quantity;Quantity Footnotes;Kmq;Continents
Chile;Electricity - total solar production;2017;Kilowatt-hours, million;3914;;755838;South America
Chile;Electricity - total solar production;2016;Kilowatt-hours, million;2639;;755838;South America
Chile;Electricity - total solar production;2015;Kilowatt-hours, million;1261;;755838;South America
Chile;Electricity - total solar production;2014;Kilowatt-hours, million;480;;755838;South America
Chile;Electricity - total solar production;2013;Kilowatt-hours, million;8;;755838;South America
Chile;Electricity - total solar production;2012;Kilowatt-hours, million;0;;755838;South America
Chile;Electricity - total solar production;2011;Kilowatt-hours, million;0;;755838;South America
China;Electricity - total solar production;2018;Kilowatt-hours, million;177517;;9596960;Asia
China;Electricity - total solar production;2017;Kilowatt-hours, million;117800;;9596960;Asia
China;Electricity - total solar production;2016;Kilowatt-hours, million;61586;;9596960;Asia
China;Electricity - total solar production;2015;Kilowatt-hours, million;38776;;9596960;Asia
China;Electricity - total solar production;2014;Kilowatt-hours, million;15189;;9596960;Asia
China;Electricity - total solar production;2013;Kilowatt-hours, million;5564;;9596960;Asia
Colombia;Electricity - total solar production;2018;Kilowatt-hours, million;21;;1141748;South America
Colombia;Electricity - total solar production;2017;Kilowatt-hours, million;14;;1141748;South America
Colombia;Electricity - total solar production;2016;Kilowatt-hours, million;9;;1141748;South America
Colombia;Electricity - total solar production;2015;Kilowatt-hours, million;9;;1141748;South America
Colombia;Electricity - total solar production;2014;Kilowatt-hours, million;9;;1141748;South America
Colombia;Electricity - total solar production;2013;Kilowatt-hours, million;8;;1141748;South America
Congo;Electricity - total solar production;2018;Kilowatt-hours, million;1;;342000;Africa
Congo;Electricity - total solar production;2017;Kilowatt-hours, million;1;;342000;Africa
Congo;Electricity - total solar production;2016;Kilowatt-hours, million;1;;342000;Africa
Congo;Electricity - total solar production;2015;Kilowatt-hours, million;1;;342000;Africa
Cook Islands;Electricity - total solar production;2019;Kilowatt-hours, million;99;;236;Oceania
Cook Islands;Electricity - total solar production;2018;Kilowatt-hours, million;105;;236;Oceania
Cook Islands;Electricity - total solar production;2017;Kilowatt-hours, million;59;;236;Oceania
Cook Islands;Electricity - total solar production;2016;Kilowatt-hours, million;46;;236;Oceania
Cook Islands;Electricity - total solar production;2015;Kilowatt-hours, million;34;;236;Oceania
Cook Islands;Electricity - total solar production;2014;Kilowatt-hours, million;14;;236;Oceania
Cook Islands;Electricity - total solar production;2013;Kilowatt-hours, million;6;;236;Oceania
Costa Rica;Electricity - total solar production;2019;Kilowatt-hours, million;672484;;51100;South America
Costa Rica;Electricity - total solar production;2018;Kilowatt-hours, million;553383;;51100;South America
Costa Rica;Electricity - total solar production;2017;Kilowatt-hours, million;279011;;51100;South America
Costa Rica;Electricity - total solar production;2016;Kilowatt-hours, million;241333333333333;;51100;South America
Costa Rica;Electricity - total solar production;2015;Kilowatt-hours, million;253388888888889;;51100;South America
Costa Rica;Electricity - total solar production;2014;Kilowatt-hours, million;2465556;;51100;South America
Costa Rica;Electricity - total solar production;2013;Kilowatt-hours, million;2443333;;51100;South America
Costa Rica;Electricity - total solar production;2012;Kilowatt-hours, million;1296944;;51100;South America
Costa Rica;Electricity - total solar production;2011;Kilowatt-hours, million;479722;;51100;South America
Costa Rica;Electricity - total solar production;2010;Kilowatt-hours, million;258333;;51100;South America
Costa Rica;Electricity - total solar production;2009;Kilowatt-hours, million;177777777777778;;51100;South America
Costa Rica;Electricity - total solar production;2008;Kilowatt-hours, million;177777777777778;;51100;South America
Costa Rica;Electricity - total solar production;2007;Kilowatt-hours, million;177777777777778;;51100;South America
Costa Rica;Electricity - total solar production;2006;Kilowatt-hours, million;177777777777778;;51100;South America
Costa Rica;Electricity - total solar production;2005;Kilowatt-hours, million;172222222222222;;51100;South America
Costa Rica;Electricity - total solar production;1997;Kilowatt-hours, million;76;;51100;South America
Costa Rica;Electricity - total solar production;1996;Kilowatt-hours, million;23;;51100;South America
Costa Rica;Electricity - total solar production;1995;Kilowatt-hours, million;23;1;51100;South America
Croatia;Electricity - total solar production;2018;Kilowatt-hours, million;75;;56551;Europe
Croatia;Electricity - total solar production;2017;Kilowatt-hours, million;79;;56551;Europe
Croatia;Electricity - total solar production;2016;Kilowatt-hours, million;66;;56551;Europe
Croatia;Electricity - total solar production;2015;Kilowatt-hours, million;57;;56551;Europe
Croatia;Electricity - total solar production;2014;Kilowatt-hours, million;35;;56551;Europe
Croatia;Electricity - total solar production;2013;Kilowatt-hours, million;11;;56551;Europe
Croatia;Electricity - total solar production;2012;Kilowatt-hours, million;2;;56551;Europe
Croatia;Electricity - total solar production;2011;Kilowatt-hours, million;0;;56551;Europe
Croatia;Electricity - total solar production;2010;Kilowatt-hours, million;0;;56551;Europe
Croatia;Electricity - total solar production;2009;Kilowatt-hours, million;0;;56551;Europe
Croatia;Electricity - total solar production;2008;Kilowatt-hours, million;0;;56551;Europe
Croatia;Electricity - total solar production;2007;Kilowatt-hours, million;0;;56551;Europe
Cuba;Electricity - total solar production;2019;Kilowatt-hours, million;1855;1;110860;South America
Cuba;Electricity - total solar production;2018;Kilowatt-hours, million;1243;1;110860;South America
Cuba;Electricity - total solar production;2017;Kilowatt-hours, million;602;1;110860;South America
Cuba;Electricity - total solar production;2016;Kilowatt-hours, million;391;1;110860;South America
Cuba;Electricity - total solar production;2015;Kilowatt-hours, million;291;1;110860;South America
Cuba;Electricity - total solar production;2014;Kilowatt-hours, million;181;1;110860;South America
Cuba;Electricity - total solar production;2013;Kilowatt-hours, million;3;1;110860;South America
Cuba;Electricity - total solar production;2012;Kilowatt-hours, million;1;1;110860;South America
Cuba;Electricity - total solar production;2011;Kilowatt-hours, million;2;1;110860;South America
Cuba;Electricity - total solar production;2010;Kilowatt-hours, million;0;;110860;South America
Cura̤ao;Electricity - total solar production;2018;Kilowatt-hours, million;19;;444;South America
Cura̤ao;Electricity - total solar production;2017;Kilowatt-hours, million;19;;444;South America
Cura̤ao;Electricity - total solar production;2016;Kilowatt-hours, million;19;;444;South America
Cura̤ao;Electricity - total solar production;2015;Kilowatt-hours, million;17;;444;South America
Cura̤ao;Electricity - total solar production;2014;Kilowatt-hours, million;13;;444;South America
Cura̤ao;Electricity - total solar production;2013;Kilowatt-hours, million;5;;444;South America
Cyprus;Electricity - total solar production;2018;Kilowatt-hours, million;200;;9250;Europe
Cyprus;Electricity - total solar production;2017;Kilowatt-hours, million;172;;9250;Europe
Cyprus;Electricity - total solar production;2016;Kilowatt-hours, million;146;;9250;Europe
Cyprus;Electricity - total solar production;2015;Kilowatt-hours, million;126;;9250;Europe
Cyprus;Electricity - total solar production;2014;Kilowatt-hours, million;84;;9250;Europe
Cyprus;Electricity - total solar production;2013;Kilowatt-hours, million;47;;9250;Europe
Cyprus;Electricity - total solar production;2012;Kilowatt-hours, million;22;;9250;Europe
Cyprus;Electricity - total solar production;2011;Kilowatt-hours, million;12;;9250;Europe
Cyprus;Electricity - total solar production;2010;Kilowatt-hours, million;7;;9250;Europe
Cyprus;Electricity - total solar production;2009;Kilowatt-hours, million;4;;9250;Europe
Cyprus;Electricity - total solar production;2008;Kilowatt-hours, million;3;;9250;Europe
Cyprus;Electricity - total solar production;2007;Kilowatt-hours, million;2;;9250;Europe
Cyprus;Electricity - total solar production;2006;Kilowatt-hours, million;1;;9250;Europe
Cyprus;Electricity - total solar production;2005;Kilowatt-hours, million;1;;9250;Europe
Czechia;Electricity - total solar production;2018;Kilowatt-hours, million;2359;;78866;Europe
Czechia;Electricity - total solar production;2017;Kilowatt-hours, million;2193;;78866;Europe
Czechia;Electricity - total solar production;2016;Kilowatt-hours, million;2131;;78866;Europe
Czechia;Electricity - total solar production;2015;Kilowatt-hours, million;2264;;78866;Europe
Czechia;Electricity - total solar production;2014;Kilowatt-hours, million;2123;;78866;Europe
Czechia;Electricity - total solar production;2013;Kilowatt-hours, million;2033;;78866;Europe
Czechia;Electricity - total solar production;2012;Kilowatt-hours, million;2149;;78866;Europe
Czechia;Electricity - total solar production;2011;Kilowatt-hours, million;2182;;78866;Europe
Czechia;Electricity - total solar production;2010;Kilowatt-hours, million;616;;78866;Europe
Czechia;Electricity - total solar production;2009;Kilowatt-hours, million;89;;78866;Europe
Czechia;Electricity - total solar production;2008;Kilowatt-hours, million;13;;78866;Europe
Czechia;Electricity - total solar production;2007;Kilowatt-hours, million;2;;78866;Europe
Czechia;Electricity - total solar production;2006;Kilowatt-hours, million;1;;78866;Europe
Dem. Rep. of the Congo;Electricity - total solar production;2018;Kilowatt-hours, million;2668;;2345410;Africa
Denmark;Electricity - total solar production;2018;Kilowatt-hours, million;953;;43094;Europe
Denmark;Electricity - total solar production;2017;Kilowatt-hours, million;751;;43094;Europe
Denmark;Electricity - total solar production;2016;Kilowatt-hours, million;744;;43094;Europe
Denmark;Electricity - total solar production;2015;Kilowatt-hours, million;604;;43094;Europe
Denmark;Electricity - total solar production;2014;Kilowatt-hours, million;596;;43094;Europe
Denmark;Electricity - total solar production;2013;Kilowatt-hours, million;518;;43094;Europe
Denmark;Electricity - total solar production;2012;Kilowatt-hours, million;104;;43094;Europe
Denmark;Electricity - total solar production;2011;Kilowatt-hours, million;15;;43094;Europe
Denmark;Electricity - total solar production;2010;Kilowatt-hours, million;6;;43094;Europe
Denmark;Electricity - total solar production;2009;Kilowatt-hours, million;4;;43094;Europe
Denmark;Electricity - total solar production;2008;Kilowatt-hours, million;3;;43094;Europe
Denmark;Electricity - total solar production;2007;Kilowatt-hours, million;2;;43094;Europe
Denmark;Electricity - total solar production;2006;Kilowatt-hours, million;2;;43094;Europe
Denmark;Electricity - total solar production;2005;Kilowatt-hours, million;2;;43094;Europe
Denmark;Electricity - total solar production;2004;Kilowatt-hours, million;2;;43094;Europe
Denmark;Electricity - total solar production;2003;Kilowatt-hours, million;2;;43094;Europe
Denmark;Electricity - total solar production;2002;Kilowatt-hours, million;1;;43094;Europe
Denmark;Electricity - total solar production;2001;Kilowatt-hours, million;1;;43094;Europe
Denmark;Electricity - total solar production;2000;Kilowatt-hours, million;1;;43094;Europe
Denmark;Electricity - total solar production;1999;Kilowatt-hours, million;1;;43094;Europe
Dominican Republic;Electricity - total solar production;2018;Kilowatt-hours, million;23044;;48730;South America
Dominican Republic;Electricity - total solar production;2017;Kilowatt-hours, million;14007;;48730;South America
Dominican Republic;Electricity - total solar production;2016;Kilowatt-hours, million;7512;;48730;South America
Dominican Republic;Electricity - total solar production;2015;Kilowatt-hours, million;324;;48730;South America
Dominican Republic;Electricity - total solar production;2014;Kilowatt-hours, million;183;;48730;South America
Dominican Republic;Electricity - total solar production;2013;Kilowatt-hours, million;94;;48730;South America
Dominican Republic;Electricity - total solar production;2012;Kilowatt-hours, million;11;;48730;South America
Dominican Republic;Electricity - total solar production;2011;Kilowatt-hours, million;0;;48730;South America
Ecuador;Electricity - total solar production;2019;Kilowatt-hours, million;3762;;28051;Africa
Ecuador;Electricity - total solar production;2018;Kilowatt-hours, million;3808;;28051;Africa
